URL,Year,School,Conf,Class,Pos,G,college_solo_tackles,college_assisted_tackle,college_total_tackles,college_tackles_for_loss,college_sk,college_int,college_int_yds,college_int_td,college_passes_defended,college_fumbles_recov,college_fumbles_recov_yds,college_fumbles_recov_td,college_fumbles_forced
https://www.sports-reference.com/cfb/players/dontari-poe-1.html,,Memphis,CUSA,,,35.0,57.0,44.0,101.0,21.5,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
https://www.sports-reference.com/cfb/players/donte-paige-moss-1.html,,North Carolina,ACC,,,34.0,47.0,36.0,83.0,19.5,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/dre-kirkpatrick-1.html,,Alabama,SEC,,,38.0,66.0,25.0,91.0,8.0,0.0,3.0,30.0,0.0,16.0,1.0,0.0,1.0,3.0
https://www.sports-reference.com/cfb/players/duke-ihenacho-1.html,,San Jose State,WAC,,,47.0,143.0,125.0,268.0,15.0,0.0,7.0,110.0,2.0,5.0,0.0,20.0,1.0,2.0
https://www.sports-reference.com/cfb/players/eddie-pleasant-1.html,,Oregon,Pac-10,,,51.0,123.0,73.0,196.0,15.0,7.5,4.0,107.0,0.0,4.0,1.0,51.0,0.0,1.0
https://www.sports-reference.com/cfb/players/emmanuel-acho-1.html,,Texas,Big 12,,,48.0,142.0,98.0,240.0,32.5,7.5,2.0,70.0,1.0,6.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/fletcher-cox-1.html,,Mississippi State,SEC,,,36.0,53.0,61.0,114.0,24.5,7.5,0.0,0.0,0.0,0.0,1.0,52.0,0.0,2.0
https://www.sports-reference.com/cfb/players/frank-alexander-1.html,,Oklahoma,Big 12,,,48.0,83.0,59.0,142.0,44.0,20.5,1.0,27.0,0.0,6.0,1.0,3.0,1.0,3.0
https://www.sports-reference.com/cfb/players/george-iloka-1.html,,Boise State,WAC,,,53.0,167.0,64.0,231.0,13.5,1.0,7.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/greg-mccoy-1.html,,TCU,MWC,,,52.0,72.0,21.0,93.0,0.0,0.0,7.0,46.0,0.0,10.0,1.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/greg-scruggs-1.html,,Louisville,Big East,,,42.0,38.0,23.0,61.0,19.0,8.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/harrison-smith-2.html,,Notre Dame,Ind,,,51.0,186.0,121.0,307.0,18.5,3.5,7.0,54.0,0.0,20.0,1.0,0.0,0.0,3.0
https://www.sports-reference.com/cfb/players/isaiah-frey-1.html,,Nevada,WAC,,,51.0,101.0,40.0,141.0,5.0,0.5,7.0,34.0,0.0,27.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/jack-crawford-1.html,,Penn State,Big Ten,,,36.0,35.0,50.0,85.0,26.5,14.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/jacquies-smith-1.html,,Missouri,Big 12,,,31.0,77.0,65.0,142.0,21.0,9.5,1.0,43.0,1.0,9.0,3.0,53.0,1.0,5.0
https://www.sports-reference.com/cfb/players/jake-bequette-1.html,,Arkansas,SEC,,,48.0,63.0,63.0,126.0,31.0,23.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0
https://www.sports-reference.com/cfb/players/jamaar-jarrett-1.html,,Arizona State,Pac-10,,,46.0,55.0,45.0,100.0,20.5,7.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/jamell-fleming-1.html,,Oklahoma,Big 12,,,51.0,118.0,50.0,168.0,12.5,1.0,7.0,82.0,1.0,0.0,0.0,56.0,1.0,0.0
https://www.sports-reference.com/cfb/players/james-michael-johnson-1.html,,Nevada,WAC,,,54.0,169.0,126.0,295.0,37.5,7.5,3.0,12.0,0.0,4.0,2.0,0.0,0.0,4.0
https://www.sports-reference.com/cfb/players/jamie-blatnick-1.html,,Oklahoma State,Big 12,,,50.0,80.0,38.0,118.0,23.5,16.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/janoris-jenkins-1.html,,Florida,SEC,,,40.0,92.0,29.0,121.0,9.5,2.0,8.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/jared-crick-1.html,,Nebraska,Big 12,,,40.0,75.0,92.0,167.0,29.5,20.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/jaye-howard-1.html,,Florida,SEC,,,45.0,80.0,51.0,131.0,25.5,11.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0,0.0
https://www.sports-reference.com/cfb/players/jayron-hosley-1.html,,Virginia Tech,ACC,,,39.0,73.0,36.0,109.0,3.5,1.0,12.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/jerel-worthy-1.html,,Michigan State,Big Ten,,,40.0,52.0,55.0,107.0,27.5,12.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/jerome-long-1.html,,San Diego State,MWC,,,49.0,92.0,70.0,162.0,17.5,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
https://www.sports-reference.com/cfb/players/john-hughes-2.html,,Cincinnati,Big East,,,50.0,70.0,71.0,141.0,25.5,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/jonathan-massaquoi-1.html,,Troy,Sun Belt,,,25.0,81.0,47.0,128.0,31.0,19.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/jonte-green-1.html,,New Mexico State,WAC,,,38.0,136.0,81.0,217.0,4.0,0.0,2.0,33.0,0.0,29.0,1.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/jordan-bernstine-1.html,,Iowa,Big Ten,,,36.0,44.0,45.0,89.0,3.0,0.0,1.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/josh-bush-1.html,,Wake Forest,ACC,,,46.0,98.0,36.0,134.0,6.0,0.0,7.0,176.0,0.0,8.0,1.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/josh-chapman-1.html,,Alabama,SEC,,,49.0,44.0,44.0,88.0,13.5,2.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/josh-kaddu-1.html,,Oregon,Pac-10,,,40.0,68.0,40.0,108.0,20.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/josh-robinson-1.html,,UCF,CUSA,,,38.0,138.0,38.0,176.0,1.5,0.0,10.0,147.0,2.0,0.0,0.0,56.0,1.0,0.0
https://www.sports-reference.com/cfb/players/jr-sweezy-1.html,,North Carolina State,ACC,,,36.0,41.0,56.0,97.0,22.0,10.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/justin-francis-1.html,,Rutgers,Big East,,,43.0,55.0,51.0,106.0,22.0,12.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/keenan-robinson-1.html,,Texas,Big 12,,,51.0,167.0,108.0,275.0,20.5,5.5,2.0,0.0,0.0,7.0,0.0,10.0,1.0,2.0
https://www.sports-reference.com/cfb/players/keith-tandy-1.html,,West Virginia,Big East,,,45.0,135.0,53.0,188.0,8.0,0.0,13.0,121.0,0.0,20.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/kelcie-mccray-1.html,,Arkansas State,Sun Belt,,,49.0,126.0,94.0,220.0,7.0,0.0,10.0,121.0,0.0,2.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/kendall-reyes-1.html,,Connecticut,Big East,,,49.0,78.0,64.0,142.0,32.5,11.5,2.0,81.0,0.0,10.0,1.0,9.0,1.0,3.0
https://www.sports-reference.com/cfb/players/kheeston-randall-1.html,,Texas,Big 12,,,46.0,45.0,44.0,89.0,18.5,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/korey-toomer-1.html,,Idaho,WAC,,,25.0,44.0,33.0,77.0,10.5,4.0,1.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/kyle-wilber-1.html,,Wake Forest,ACC,,,43.0,117.0,78.0,195.0,35.5,13.5,0.0,0.0,0.0,6.0,1.0,2.0,1.0,6.0
https://www.sports-reference.com/cfb/players/lavonte-david-1.html,,Nebraska,Big 12,,,27.0,150.0,135.0,285.0,24.5,11.5,2.0,-2.0,0.0,10.0,2.0,0.0,0.0,3.0
https://www.sports-reference.com/cfb/players/leonard-johnson-1.html,,Iowa State,Big 12,,,50.0,180.0,61.0,241.0,8.0,0.0,6.0,6.0,0.0,15.0,4.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/luke-kuechly-1.html,,Boston College,ACC,,,38.0,299.0,233.0,532.0,35.5,2.5,7.0,130.0,2.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/malik-jackson-2.html,,Tennessee,SEC,,,25.0,52.0,52.0,104.0,22.0,7.5,1.0,44.0,0.0,2.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/marcus-forston-1.html,,Miami (FL),ACC,,,28.0,32.0,28.0,60.0,17.5,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/mark-barron-1.html,,Alabama,SEC,,,52.0,149.0,86.0,235.0,13.0,5.0,12.0,145.0,1.0,11.0,1.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/markelle-martin-1.html,,Oklahoma State,Big 12,,,48.0,149.0,30.0,179.0,8.0,0.0,3.0,62.0,1.0,26.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/markus-kuhn-1.html,,North Carolina State,ACC,,,48.0,61.0,54.0,115.0,18.5,8.5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0
https://www.sports-reference.com/cfb/players/melvin-ingram-1.html,,South Carolina,SEC,,,50.0,72.0,39.0,111.0,30.5,21.5,2.0,8.0,0.0,2.0,0.0,5.0,2.0,1.0
https://www.sports-reference.com/cfb/players/michael-brockers-1.html,,LSU,SEC,,,27.0,34.0,45.0,79.0,11.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/mike-daniels-2.html,,Iowa,Big Ten,,,47.0,54.0,69.0,123.0,27.0,15.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/mike-harris-1.html,,Florida State,ACC,,,27.0,76.0,23.0,99.0,6.0,1.0,5.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/mike-martin-4.html,,Michigan,Big Ten,,,49.0,70.0,102.0,172.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/miles-burris-1.html,,San Diego State,MWC,,,50.0,141.0,94.0,235.0,47.0,19.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0
https://www.sports-reference.com/cfb/players/morris-claiborne-1.html,,LSU,SEC,,,33.0,54.0,41.0,95.0,2.0,0.0,11.0,274.0,1.0,9.0,1.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/mychal-kendricks-1.html,,California,Pac-10,,,51.0,155.0,104.0,259.0,36.5,13.5,4.0,130.0,1.0,2.0,5.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/najee-goode-1.html,,West Virginia,Big East,,,52.0,80.0,77.0,157.0,22.5,8.0,2.0,43.0,0.0,6.0,1.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/nate-ebner-1.html,,Ohio State,Big Ten,,,36.0,18.0,12.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/nathan-stupar-1.html,,Penn State,Big Ten,,,52.0,100.0,105.0,205.0,14.5,5.0,4.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/nick-perry-1.html,,USC,Pac-10,,,37.0,62.0,41.0,103.0,29.5,21.5,0.0,0.0,0.0,6.0,1.0,8.0,0.0,5.0
https://www.sports-reference.com/cfb/players/nigel-bradham-1.html,,Florida State,ACC,,,53.0,188.0,117.0,305.0,21.5,9.0,3.0,30.0,0.0,5.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/olivier-vernon-1.html,,Miami (FL),ACC,,,30.0,51.0,30.0,81.0,20.5,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/omar-bolden-1.html,,Arizona State,Pac-10,,,41.0,100.0,38.0,138.0,4.0,0.0,7.0,114.0,2.0,7.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/phillip-thomas-1.html,,Syracuse,Big East,,,34.0,135.0,68.0,203.0,8.5,0.0,9.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/quinton-coples-1.html,,North Carolina,ACC,,,51.0,80.0,64.0,144.0,40.5,24.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0
https://www.sports-reference.com/cfb/players/rennie-moore-1.html,,Clemson,ACC,,,40.0,42.0,41.0,83.0,20.0,8.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/richard-crawford-1.html,,SMU,CUSA,,,27.0,73.0,33.0,106.0,4.5,0.0,6.0,25.0,0.0,21.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/robert-blanton-1.html,,Notre Dame,Ind,,,50.0,124.0,70.0,194.0,19.5,2.5,8.0,128.0,1.0,10.0,1.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/ron-brooks-1.html,,LSU,SEC,,,53.0,50.0,40.0,90.0,12.5,5.5,3.0,106.0,3.0,9.0,3.0,0.0,0.0,3.0
https://www.sports-reference.com/cfb/players/ronnell-lewis-1.html,,Oklahoma,Big 12,,,34.0,67.0,51.0,118.0,20.5,10.0,2.0,23.0,1.0,1.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/ryan-baker-2.html,,LSU,SEC,,,49.0,74.0,109.0,183.0,15.5,9.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/scott-solomon-1.html,,Rice,CUSA,,,47.0,130.0,77.0,207.0,43.5,24.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0
https://www.sports-reference.com/cfb/players/sean-cattouse-1.html,,California,Pac-10,,,50.0,123.0,62.0,185.0,7.0,2.0,7.0,44.0,0.0,8.0,2.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/sean-richardson-1.html,,Vanderbilt,SEC,,,49.0,149.0,108.0,257.0,18.0,3.5,1.0,11.0,0.0,7.0,0.0,0.0,1.0,1.0
https://www.sports-reference.com/cfb/players/sean-spence-1.html,,Miami (FL),ACC,,,47.0,169.0,148.0,317.0,46.0,10.5,1.0,7.0,1.0,8.0,1.0,0.0,0.0,3.0
https://www.sports-reference.com/cfb/players/shaun-prater-1.html,,Iowa,Big Ten,,,48.0,112.0,59.0,171.0,1.5,1.0,7.0,173.0,2.0,11.0,2.0,0.0,0.0,4.0
https://www.sports-reference.com/cfb/players/shea-mcclellin-1.html,,Boise State,WAC,,,49.0,64.0,66.0,130.0,33.0,20.5,4.0,42.0,1.0,0.0,0.0,0.0,1.0,3.0
https://www.sports-reference.com/cfb/players/stephon-gilmore-1.html,,South Carolina,SEC,,,40.0,140.0,41.0,181.0,15.0,7.0,8.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/steven-johnson-2.html,,Kansas,Big 12,,,35.0,132.0,93.0,225.0,11.5,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/tahir-whitehead-1.html,,Temple,MAC,,,50.0,107.0,56.0,163.0,25.5,7.0,1.0,6.0,0.0,5.0,3.0,0.0,0.0,7.0
https://www.sports-reference.com/cfb/players/tank-carder-1.html,,TCU,MWC,,,50.0,137.0,91.0,228.0,25.0,5.5,4.0,110.0,3.0,9.0,1.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/tavon-wilson-1.html,,Illinois,Big Ten,,,50.0,140.0,74.0,214.0,12.5,1.0,3.0,5.0,0.0,1.0,0.0,66.0,1.0,0.0
https://www.sports-reference.com/cfb/players/terrell-manning-1.html,,North Carolina State,ACC,,,36.0,112.0,81.0,193.0,27.5,10.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/terrence-frederick-1.html,,Texas A&M,Big 12,,,50.0,156.0,49.0,205.0,22.0,6.0,4.0,92.0,0.0,3.0,0.0,0.0,1.0,1.0
https://www.sports-reference.com/cfb/players/tim-fugger-1.html,,Vanderbilt,SEC,,,46.0,53.0,37.0,90.0,20.5,11.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0
https://www.sports-reference.com/cfb/players/travian-robertson-1.html,,South Carolina,SEC,,,56.0,71.0,52.0,123.0,21.0,6.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/travis-lewis-2.html,,Oklahoma,Big 12,,,53.0,243.0,203.0,446.0,31.0,7.0,9.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/trenton-robinson-1.html,,Michigan State,Big Ten,,,46.0,122.0,107.0,229.0,2.0,0.0,9.0,59.0,0.0,10.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/trevin-wade-1.html,,Arizona,Pac-10,,,50.0,138.0,44.0,182.0,3.5,0.0,12.0,203.0,2.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/trevor-guyton-1.html,,California,Pac-10,,,43.0,37.0,54.0,91.0,25.0,11.0,0.0,0.0,0.0,0.0,2.0,19.0,1.0,2.0
